시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명,
어린이집,으뜸어린이집,인천광역시 부평구 마장로403번길 16,인천광역시 부평구 청천동 184-31,37.5143396,126.7029999,인천광역시 부평구,부평경찰서,Y,1,6,2019-06-03,3540000,인천광역시 부평구,
어린이집,행복한어린이집,인천광역시 부평구 배곶로 88,인천광역시 부평구 십정동 279-24,37.4756931,126.6954886,인천광역시 부평구,부평경찰서,Y,1,8,2019-06-03,3540000,인천광역시 부평구,
어린이집,엠마누엘어린이집,인천광역시 부평구 육동로7번길 8,인천광역시 부평구 부평동 657-30,37.4861992,126.7242126,인천광역시 부평구,부평경찰서,Y,1,5~8,2019-06-03,3540000,인천광역시 부평구,
학원,대성학원,인천광역시 부평구 체육관로 30,인천광역시 부평구 삼산동 459-1,37.5082648,126.7348014,인천광역시 부평구,삼산경찰서,N,0,23,2019-06-03,3540000,인천광역시 부평구,
어린이집,국공립맑은내어린이집,인천광역시 부평구 마장로468번길 12-6,인천광역시 부평구 청천동 9-46,37.51975239,126.7052699,인천광역시 부평구,부평경찰서,N,0,4~5,2019-06-03,3540000,인천광역시 부평구,
어린이집,한솔어린이집,인천광역시 부평구 마장로378번길 32,인천광역시 부평구 청천동 190-63,37.511986,126.70536382,인천광역시 부평구,부평경찰서,N,0,3~4,2019-06-03,3540000,인천광역시 부평구,
초등학교,무안초등학교,전라남도 무안군 무안읍 면성2길 30번지,전라남도 무안군 무안읍 성내리 74-2,34.9917519707,126.4761974912,전라남도 무안군,무안경찰서,Y,2,,2019-06-26,4950000,전라남도 무안군,
초등학교,청계초등학교,전라남도 무안군 청계면 영산로 1870번지,전라남도 무안군 청계면 상마리 36-1,34.925628,126.429253,전라남도 무안군,무안경찰서,Y,4,,2019-06-26,4950000,전라남도 무안군,
초등학교,청계북초등학교,전라남도 무안군 청계면 사마길 8번지,전라남도 무안군 청계면 남안리 228-1,34.957247,126.446677,전라남도 무안군,무안경찰서,Y,6,,2019-06-26,4950000,전라남도 무안군,
초등학교,청계남초등학교,전라남도 무안군 청계면 운화로 105번지,전라남도 무안군 청계면 청계리 70-3,34.884275,126.437931,전라남도 무안군,무안경찰서,Y,6,,2019-06-26,4950000,전라남도 무안군,
초등학교,삼향초등학교,전라남도 무안군 무안읍 삼향중앙로 84번지,전라남도 무안군 삼향읍 유교리 900-1,34.8426981,126.4322982,전라남도 무안군,무안경찰서,Y,7,,2019-06-26,4950000,전라남도 무안군,
초등학교,삼향동초등학교,전라남도 무안군 삼향읍 극포길 25번지,전라남도 무안군 삼향읍 맥포리 74,34.837966,126.478227,전라남도 무안군,무안경찰서,Y,7,,2019-06-26,4950000,전라남도 무안군,
초등학교,삼향북초등학교,전라남도 무안군 삼향읍 원지산길 66번지,전라남도 무안군 삼향읍 지산리 792-2,34.879457,126.419701,전라남도 무안군,무안경찰서,Y,6,,2019-06-26,4950000,전라남도 무안군,
초등학교,몽탄초등학교,전라남도 무안군 몽탄면 몽탄로 878번지,전라남도 무안군 몽탄면 사천리 170,34.928829,126.501662,전라남도 무안군,무안경찰서,Y,6,,2019-06-26,4950000,전라남도 무안군,
초등학교,일로초등학교,전라남도 무안군 일로읍 일로로 69번지,전라남도 무안군 일로읍 월암리 200,34.8499189839,126.4943958833,전라남도 무안군,무안경찰서,Y,4,,2019-06-26,4950000,전라남도 무안군,
초등학교,남악초등학교,전라남도 무안군 삼향읍 남악영산길 6번지,전라남도 무안군 삼향읍 남악리 1587,34.812701,126.474133,전라남도 무안군,무안경찰서,Y,11,,2019-06-26,4950000,전라남도 무안군,
초등학교,현경초등학교,전라남도 무안군 현경면 횡토길 17번지,전라남도 무안군 현경면 외반리 192-3,35.019551,126.414132,전라남도 무안군,무안경찰서,Y,11,,2019-06-26,4950000,전라남도 무안군,
초등학교,현경북초등학교,전라남도 무안군 현경면 현해로 757번지,전라남도 무안군 현경면 오류리 48,35.059745,126.360724,전라남도 무안군,무안경찰서,Y,6,,2019-06-26,4950000,전라남도 무안군,
초등학교,망운초등학교,전라남도 무안군 망운면 망운로 34번지,전라남도 무안군 망운면 목동리 425,35.015892,126.393316,전라남도 무안군,무안경찰서,Y,6,,2019-06-26,4950000,전라남도 무안군,
초등학교,운남초등학교,전라남도 무안군 운남면 운해로 543번지,전라남도 무안군 운남면 연리 391-1,34.958779,126.337668,전라남도 무안군,무안경찰서,Y,11,,2019-06-26,4950000,전라남도 무안군,
초등학교,해제초등학교,전라남도 무안군 해제면 양간로77번지,전라남도 무안군 해제면 양매리 870-1,35.1141603,126.297102,전라남도 무안군,무안경찰서,Y,12,,2019-06-26,4950000,전라남도 무안군,
초등학교,해제남초등학교,전라남도 무안군 해제면 돌기길 5번지,전라남도 무안군 해제면 천장리 658,35.082034,126.295458,전라남도 무안군,무안경찰서,Y,0,,2019-06-26,4950000,전라남도 무안군,
초등학교,일로동초등학교,전라남도 무안군 일로읍 광암길 81-7번지,전라남도 무안군 일로읍 광암리 70,34.872766,126.508939,전라남도 무안군,무안경찰서,Y,4,,2019-06-26,4950000,전라남도 무안군,
초등학교,오룡초등학교,전라남도 무안군 삼향읍 남악5로22번길 34,전라남도 무안군 삼향읍 남악리 2534,34.8071166705,126.474723691,전라남도 무안군,무안경찰서,Y,11,,2019-06-26,4950000,전라남도 무안군,
유치원,남악유치원,전라남도 무안군 삼향읍 남악5로77번길,전라남도 무안군 삼향읍 남악리 1589,34.8117808,126.4746817,전라남도 무안군,무안경찰서,Y,0,,2019-06-26,4950000,전라남도 무안군,
유치원,무안초등학교 병설유치원,전라남도 무안군 무안읍 면성2길 30번지,전라남도 무안군 무안읍 성내리 74-2,34.9917519707,126.4761974912,전라남도 무안군,무안경찰서,Y,0,,2019-06-26,4950000,전라남도 무안군,
어린이집,무안어린이집,전라남도 무안군 무안읍 교촌길 6,전라남도 무안군 무안읍 교촌리 82-4,34.990817,126.471557,전라남도 무안군,무안경찰서,Y,2,,2019-06-26,4950000,전라남도 무안군,
어린이집,산들바람어린이집,전라남도 무안군 삼향읍 오룡동길 65-1,전라남도 무안군 삼향읍 남악리 40-1,34.819073,126.482152,전라남도 무안군,무안경찰서,Y,2,,2019-06-26,4950000,전라남도 무안군,
어린이집,소화어린이집,전라남도 무안군 무안읍 무안로 517,전라남도 무안군 무안읍 성동리 866,34.9896496,126.479453,전라남도 무안군,무안경찰서,Y,2,,2019-06-26,4950000,전라남도 무안군,
어린이집,은경어린이집,전라남도 무안군 망운면 운해로 1436-7,전라남도 무안군 망운면 목동리 454-2,35.012978,126.395039,전라남도 무안군,무안경찰서,Y,2,,2019-06-26,4950000,전라남도 무안군,
어린이집,자연나라어린이집,전라남도 무안군 청계면 도림길 31-10,전라남도 무안군 청계면 도림리 529-9,34.912915,126.430428,전라남도 무안군,무안경찰서,Y,2,,2019-06-26,4950000,전라남도 무안군,
어린이집,청계어린이집,전라남도 무안군 청계면 도림길 3,전라남도 무안군 청계면 도림리 553,34.915652,126.428563,전라남도 무안군,무안경찰서,Y,2,,2019-06-26,4950000,전라남도 무안군,
어린이집,친환경녹색어린이집,전라남도 무안군 삼향읍 남악4로 60번가길 45,전라남도 무안군 삼향읍 남악리 1498,34.8122917572,126.469151903,전라남도 무안군,무안경찰서,Y,2,,2019-06-26,4950000,전라남도 무안군,
어린이집,하얀어린이집,전라남도 무안군 일로읍 일로중앙로 22-2,전라남도 무안군 일로읍 월암리 207-20,34.850308,126.491858,전라남도 무안군,무안경찰서,Y,2,,2019-06-26,4950000,전라남도 무안군,
어린이집,한나어린이집,전라남도 무안군 해제면 현해로 1481-16,전라남도 무안군 해제면 용학리 313,35.105319,126.312786,전라남도 무안군,무안경찰서,Y,2,,2019-06-26,4950000,전라남도 무안군,
어린이집,현경어린이집,전라남도 무안군 현경면 운해로 1570,전라남도 무안군 현경면 외반리 462,35.019317,126.407617,전라남도 무안군,무안경찰서,Y,2,,2019-06-26,4950000,전라남도 무안군,
학원,청계연세학원,전라남도 무안군 청계면 해안로 48-1,전라남도 무안군 청계면 도림리 687-1,34.9089900351,126.4256899699,전라남도 무안군,무안경찰서,Y,2,,2019-06-26,4950000,전라남도 무안군,
초등학교,물금초등학교,경상남도 양산시 물금읍 가촌새터길 16,경상남도 양산시 물금읍 가촌리 469-1,35.3168282988,128.9907010413,경상남도 양산시청,양산경찰서,Y,3,9,2019-09-23,5380000,경상남도 양산시,
초등학교,범어초등학교,경상남도 양산시 물금읍 동중6길 8,경상남도 양산시 물금읍 범어리 718-3,35.3315050266,129.0054623147,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,삼성초등학교,경상남도 양산시 북정13길 28,경상남도 양산시 북정동 382-1,35.3648918415,129.0475113434,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,상북초등학교,경상남도 양산시 상북면 반회서8길 11,경상남도 양산시 상북면 석계리 122,35.4166546141,129.0603394466,경상남도 양산시청,양산경찰서,Y,3,9,2019-09-23,5380000,경상남도 양산시,
초등학교,서남초등학교,경상남도 양산시 물금읍 오봉로 28,경상남도 양산시 물금읍 범어리 544,35.3280243967,128.9984135489,경상남도 양산시청,양산경찰서,Y,1,16,2019-09-23,5380000,경상남도 양산시,
초등학교,신기초등학교,경상남도 양산시 중앙로 239,경상남도 양산시 신기동 511-1,35.3520737899,129.0404956640,경상남도 양산시청,양산경찰서,Y,1,16,2019-09-23,5380000,경상남도 양산시,
초등학교,양산초등학교,경상남도 양산시 중앙우회로 102,경상남도 양산시 북부동 269,35.3465855766,129.043124,경상남도 양산시청,양산경찰서,Y,1,16,2019-09-23,5380000,경상남도 양산시,
초등학교,양주초등학교,경상남도 양산시 양주3길 40-13,경상남도 양산시 중부동 422-3,35.3422688997,129.0323964336,경상남도 양산시청,양산경찰서,Y,2,9,2019-09-23,5380000,경상남도 양산시,
초등학교,어곡초등학교,경상남도 양산시 학동길 10,경상남도 양산시 어곡동 150,35.3751418618,129.0283619784,경상남도 양산시청,양산경찰서,N,,9,2019-09-23,5380000,경상남도 양산시,
초등학교,용연초등학교,경상남도 양산시 하북면 용연로 110,경상남도 양산시 하북면 용연리 1246-1,35.4495090698,129.0755195861,경상남도 양산시청,양산경찰서,Y,2,9,2019-09-23,5380000,경상남도 양산시,
초등학교,웅상초등학교,경상남도 양산시 명문2길 29,경상남도 양산시 명곡동 967,35.3354148807,129.0794147798,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,원동초등학교,경상남도 양산시 원동로 1608,경상남도 양산시 원동면 원리 951,35.3642394110,128.9224450456,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,중부초등학교,경상남도 양산시 양주동 140,경상남도 양산시 중부동 696-2,35.338833,129.0331022165,경상남도 양산시청,양산경찰서,Y,1,16,2019-09-23,5380000,경상남도 양산시,
초등학교,천성초등학교,경상남도 양산시 배움터길 28,경상남도 양산시 평산동 350,35.3794227850,129.1444489403,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,평산초등학교,경상남도 양산시 평산중앙6길 11,경상남도 양산시 평산동 40-3,35.3862956103,129.1537825058,경상남도 양산시청,양산경찰서,Y,2,9,2019-09-23,5380000,경상남도 양산시,
초등학교,하북초등학교,경상남도 양산시 하북면 신평로 2,경상남도 양산시 하북면 순지리 725-7,35.4901969692,129.0880157589,경상남도 양산시청,양산경찰서,Y,2,9,2019-09-23,5380000,경상남도 양산시,
초등학교,백동초등학교,경상남도 양산시 백동길 19-24,경상남도 양산시 소주동 669,35.4055789975,129.1534361868,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,오봉초등학교,경상남도 양산시 물금읍 목화9길 8,경상남도 양산시 물금읍 범어리 508,35.3342448303,129.0041400032,경상남도 양산시청,양산경찰서,Y,3,9,2019-09-23,5380000,경상남도 양산시,
초등학교,삽량초등학교,경상남도 양산시 양주로 55,경상남도 양산시 남부동 601-3,35.3318945448,129.0289871598,경상남도 양산시청,양산경찰서,Y,2,16,2019-09-23,5380000,경상남도 양산시,
초등학교,대운초등학교,경상남도 양산시 대운6길 11,경상남도 양산시 삼호동 886-2,35.409005,129.1735998379,경상남도 양산시청,양산경찰서,Y,2,9,2019-09-23,5380000,경상남도 양산시,
초등학교,신명초등학교,경상남도 양산시 신명로 108,경상남도 양산시 평산동 570-49,35.3883292037,129.1426336158,경상남도 양산시청,양산경찰서,Y,2,9,2019-09-23,5380000,경상남도 양산시,
초등학교,신양초등학교,경상남도 양산시 양주로 27,경상남도 양산시 남부동 553-6,35.3339046112,129.024571,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,북정초등학교,경상남도 양산시 북정서길 28,경상남도 양산시 북정동 884-1,35.3607114626,129.0421343185,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,좌삼초등학교,경상남도 양산시 수서로 276-16,경상남도 양산시 상북면 좌삼리 231,35.4317596168,129.0476809649,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,황산초등학교,경상남도 양산시 물금읍 화합6길 12,경상남도 양산시 물금읍 범어리 228-2,35.3291106328,129.0107253522,경상남도 양산시청,양산경찰서,Y,3,16,2019-09-23,5380000,경상남도 양산시,
초등학교,성산초등학교,경상남도 양산시 물금읍 신주로 78,경상남도 양산시 물금읍 범어리 2712-6,35.3302168914,129.0176673090,경상남도 양산시청,양산경찰서,Y,1,16,2019-09-23,5380000,경상남도 양산시,
유치원,내원사유치원,경상남도 양산시 상북면 상북중앙로 133,경상남도 양산시 상북면 대석리 634-2,35.3966359187,129.0554277214,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
유치원,양주유치원,경상남도 양산시 서일동3길 10,경상남도 양산시 중부동 601-10,35.3406335437,129.0357559811,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
유치원,통도사유치원,경상남도 양산시 하북면 신평로 60,경상남도 양산시 하북면 순지리 823-3,35.4938945129,129.087696,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
유치원,자연유치원,경상남도 양산시 양주1길 14,경상남도 양산시 중부동 666-1,35.3407941478,129.0315676449,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
유치원,새양산유치원,경상남도 양산시 양주로 39,경상남도 양산시 남부동 565-1,35.3326401342,129.0268724375,경상남도 양산시청,양산경찰서,Y,1,16,2019-09-23,5380000,경상남도 양산시,
어린이집,파랑새어린이집,경상남도 양산시 물금읍 오봉1길 6,경상남도 양산시 물금읍 범어리 935-1,35.3279603784,128.9970528483,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
유치원,누리유치원,경상남도 양산시 물금읍 오봉로 138,경상남도 양산시 물금읍 범어리 504-6,35.3349398186,129.0033125916,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
유치원,코끼리유치원,경상남도 양산시 고향의봄9길 15,경상남도 양산시 북정동 638-4,35.3575197594,129.0471315513,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,삼호노벨어린이집,경상남도 양산시 삼호로 174,경상남도 양산시 삼호동 762-2,35.4136400333,129.1716632644,경상남도 양산시청,양산경찰서,Y,1,16,2019-09-23,5380000,경상남도 양산시,
유치원,무지개유치원,경상남도 양산시 덕계북길 19-1,경상남도 양산시 덕계동 234-28,35.3839675788,129.1574256439,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,양주어린이집,경상남도 양산시 반회서7길 12,경상남도 양산시 상북면 석계리 112-1,35.4154279815,129.0594374934,경상남도 양산시청,양산경찰서,Y,2,9,2019-09-23,5380000,경상남도 양산시,
유치원,한소리유치원,경상남도 양산시 웅상대로 975,경상남도 양산시 평산동 37,35.3863257841,129.154923,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,벧엘어린이집,경상남도 양산시 회현1길 23,경상남도 양산시 교동 256-2,35.3437278654,129.0240743370,경상남도 양산시청,양산경찰서,Y,2,9,2019-09-23,5380000,경상남도 양산시,
유치원,숲속유치원,경상남도 양산시 북정5길 21,경상남도 양산시 북정동 532-2,35.3612354973,129.0490778731,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,목원사랑어린이집,경상남도 양산시 삼호동부2길 8-19,경상남도 양산시 삼호동 806-2,35.4102723106,129.1723301511,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,아이소리어린이집,경상남도 양산시 대평들3길 15-8,경상남도 양산시 주남동 54-6,35.4163514168,129.1653955722,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
유치원,해바라기유치원,경상남도 양산시 물금읍 초장길 22-17,경상남도 양산시 물금읍 범어리 686-5,35.3341004787,129.009767,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
유치원,중앙유치원,경상남도 양산시 서남1길 46,경상남도 양산시 물금읍 범어리 892-1,35.3285902516,129.0006271132,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,새싹유치원,경상남도 양산시 삼호4길 41,경상남도 양산시 삼호동 754-2,35.4124442133,129.1710147615,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,삼성어린이집,경상남도 양산시 신북정길 15-22,경상남도 양산시 북정동 205,35.3700138752,129.0475131265,경상남도 양산시청,양산경찰서,Y,2,9,2019-09-23,5380000,경상남도 양산시,
어린이집,에덴어린이집,경상남도 양산시 북정로 80,경상남도 양산시 북정동 549,35.3591981680,129.0499724023,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
유치원,샛별유치원,경상남도 양산시 일동2길 15,경상남도 양산시 중부동 158,35.3423770153,129.039682,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
유치원,연아유치원,경상남도 양산시 장삼동길 13-1,경상남도 양산시 북부동 309,35.3453050670,129.0417375717,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
유치원,둥지유치원,경상남도 양산시 장흥1길 17,경상남도 양산시 평산동 817,35.3682669379,129.1332536140,경상남도 양산시청,양산경찰서,Y,2,9,2019-09-23,5380000,경상남도 양산시,
유치원,웅상유치원,경상남도 양산시 번영로 90,경상남도 양산시 평산동 367-5,35.3799906588,129.1483942006,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,웅상영재어린이집,경상남도 양산시 내연4길 11-34,경상남도 양산시 평산동 273-4,35.3747012417,129.1454461857,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,그린나래어린이집,경상남도 양산시 상북면 충렬로 978,경상남도 양산시 상북면 상삼리32-1,35.4256205155,129.0617304225,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,소토초등학교,경상남도 양산시 상북면 율리길 13,경상남도 양산시 상북면 소토리 651,35.3796146188,129.0533497034,경상남도 양산시청,양산경찰서,Y,2,9,2019-09-23,5380000,경상남도 양산시,
초등학교,서창초등학교,경상남도 양산시 웅상대로 1362,경상남도 양산시 삼호동 623,35.4176347419,129.1720082744,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,영천초등학교,경상남도 양산시 동면 영천4길 6,경상남도 양산시 동면 여락리 18,35.3114903716,129.1105830448,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,화제초등학교,경상남도 양산시 원동면 화제로 399-29,경상남도 양산시 원동면 화제리 399-29,35.3511326651,128.9794128377,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
유치원,아이아띠유치원,경상남도 양산시 상북면 반회서3길 16-17,경상남도 양산시 상북면 석계리 246-2,35.413185,129.0581098488,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
유치원,느티나무유치원,경상남도 양산시 신명동5길 6,경상남도 양산시 명동 1073-16,35.4054079258,129.1694347941,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,꿈나무어린이집,경상남도 양산시 신명2길 16-33,경상남도 양산시 평산동 46-1,35.3862319838,129.1499022090,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,미예림어린이집,경상남도 양산시 덕계회야길 3,경상남도 양산시 덕계동 1214,35.3705852114,129.1450247594,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,삐아제어린이집,경상남도 양산시 신명로 73,경상남도 양산시 평산동 564,35.3853779105,129.1460414796,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,은하꽃들어린이집,경상남도 양산시 삼호4길 19,경상남도 양산시 삼호동 990-4,35.4110694162,129.1690934655,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,초록별꽃어린이집,경상남도 양산시 백동1길 20,경상남도 양산시 소주동 385,35.4080996605,129.1551894872,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,하늘꽃어린이집,경상남도 양산시 물금읍 동중8길 4,경상남도 양산시 물금읍범어리 606,35.3331142679,129.0047147089,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,해바라기어린이집,경상남도 양산시 명동3길 13-1,경상남도 양산시 명동 437-1,35.3999447336,129.1673645954,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,주니스어린이집,경상남도 양산시 물금읍 목화로 96,경상남도 양산시 물금읍 범어리 682-1,35.3343261126,129.0048898067,경상남도 양산시청,양산경찰서,Y,2,9,2019-09-23,5380000,경상남도 양산시,
유치원,에듀웰명문유치원,경상남도 양산시 동면 곡리4길 18,경상남도 양산시 동면 석산리 864-5,35.3174103678,129.0314046104,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,원동초등학교이천분교,경상남도 양산시 원동면 배내로 431-1,경상남도 양산시 원동면 원동면 선리 1424,35.4873103358,128.9855199148,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,사랑유치원,경상남도 양산시 두전길 21,경상남도 양산시 어곡동 608-22,35.3815872718,129.0264019084,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,증산초등학교,경상남도 양산시 물금읍 새실1길 50,경상남도 양산시 물금읍 범어리 2785-1,35.3160732155,129.0074471451,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,덕계초등학교,경상남도 양산시 덕계로 92,경상남도 양산시 덕계동 718-1,35.3751185230,129.1535944668,경상남도 양산시청,양산경찰서,Y,2,9,2019-09-23,5380000,경상남도 양산시,
초등학교,동산초등학교,경상남도 양산시 양산대로 346,경상남도 양산시 동면 금산리 783,35.304019,129.026061,경상남도 양산시청,양산경찰서,Y,2,9,2019-09-23,5380000,경상남도 양산시,
초등학교,신주초등학교,경상남도 양산시 물금읍 신주1길 58,경상남도 양산시 물금읍 범어리 2673-1,35.3372320716,129.0197860729,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
어린이집,연어린이집,경상남도 양산시 교동1길 51,경상남도 양산시 교동 282,35.3465863036,129.0232129823,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
유치원,양산유치원,경상남도 양산시 물금읍 야리로 51,경상남도 양산시 물금읍 가촌리 1280-6,35.3157492827,129.0035075113,경상남도 양산시청,양산경찰서,N,,16,2019-09-23,5380000,경상남도 양산시,
유치원,우리들유치원,경상남도 양산시 물금읍 원동로 25,경상남도 양산시 물금읍 가촌리 1147-3,35.3158559376,128.9885356137,경상남도 양산시청,양산경찰서,N,,9,2019-09-23,5380000,경상남도 양산시,
어린이집,시립양산보듬이나눔이어린이집,경상남도 양산시 고향의봄5길 20,경상남도 양산시 신기동 121-4,35.3550092798,129.0482957352,경상남도 양산시청,양산경찰서,Y,1,9,2019-09-23,5380000,경상남도 양산시,
초등학교,가남초등학교,경상남도 양산시 물금읍 청운로 114,경상남도 양산시 물금읍 가촌리 1277-5,35.3121292569,128.9981234943,경상남도 양산시청,양산경찰서,N,,20~25,2019-09-23,5380000,경상남도 양산시,
유치원,가남초등학교 병설유치원,경상남도 양산시 물금읍 청운로 114,경상남도 양산시 물금읍 가촌리 1277-5,35.3121292569,128.9981234943,경상남도 양산시청,양산경찰서,N,,20~25,2019-09-23,5380000,경상남도 양산시,
초등학교,도촌초등학교,강원도 양구군 남면 정중앙로 259,강원도 양구군 남면 도촌리 158-1,38.080324,128.0201802,양구군청,양구경찰서,Y,1,,2018-08-30,4320000,강원도 양구군,
초등학교,방산초등학교,강원도 양구군 방산면 평화로 5121-7,강원도 양구군 방산면 현리 50-4,38.2097391,127.9416487,양구군청,양구경찰서,Y,2,,2018-08-30,4320000,강원도 양구군,
초등학교,용하초등학교,강원도 양구군 남면 정중앙로 624-7,강원도 양구군 남면 용하리 406,38.1099338,128.0330488,양구군청,양구경찰서,Y,2,,2018-08-30,4320000,강원도 양구군,
초등학교,임당초등학교,강원도 양구군 동면 금강산로 1673,강원도 양구군 동면 임당리 564,38.2015649,128.0401901,양구군청,양구경찰서,Y,2,,2018-08-30,4320000,강원도 양구군,
초등학교,죽리초등학교,강원도 양구군 남면 춘양로 2726,강원도 양구군 남면 죽리 241-2,38.0793196,127.9913415,양구군청,양구경찰서,Y,2,,2018-08-30,4320000,강원도 양구군,
초등학교,한전초등학교,강원도 양구군 양구읍 금강산로 858,강원도 양구군 양구읍 한전리 85,38.1493002,128.0140755,양구군청,양구경찰서,Y,1,,2018-08-30,4320000,강원도 양구군,
초등학교,해안초등학교,강원도 양구군 해안면 펀치볼로 1341-33,강원도 양구군 해안면 현리 208,38.289723,128.1344897,양구군청,양구경찰서,Y,3,,2018-08-30,4320000,강원도 양구군,
초등학교,양구초등학교,강원도 양구군 양구읍 양구새싹로 48,강원도 양구군 양구읍 상리 197-2,38.102374,127.9888379,양구군청,양구경찰서,Y,11,,2018-08-30,4320000,강원도 양구군,
초등학교,비봉초등학교,강원도 양구군 양구읍 관공서로 56,강원도 양구군 양구읍 하리 43,38.1105736,127.9856085,양구군청,양구경찰서,Y,9,,2018-08-30,4320000,강원도 양구군,
초등학교,원당초등학교,강원도 양구군 동면 원당길52번길 9-17,강원도 양구군 동면 원당리 636,38.1879974,128.0419801,양구군청,양구경찰서,Y,3,,2018-08-30,4320000,강원도 양구군,
어린이집,무궁화어린이집,경상북도 성주군 성주읍 성주읍1길 29-11,경상북도 성주군 성주읍 예산리 794-5,35.9208351,128.2902631,경상북도 성주군청,성주경찰서,Y,4,6,2019-06-20,5210000,경상북도 성주군,
